Version;Filename;LOC;Age;Num. Revisions;ChangeSet;Average ChangeSet;MAX ChangeSet;Number of Authors;LOC Added;Average Loc Added;Buggyness
1;client/src/main/java/org/apache/syncope/client/to/AccountPolicyTO.java;55;39.57142857142857;2;2144;1072.0;1087;2;49;24.5;no
1;client/src/main/java/org/apache/syncope/client/to/AttributeTO.java;117;39.57142857142857;2;2144;1072.0;1087;2;111;55.5;no
1;client/src/main/java/org/apache/syncope/client/to/ConfigurationTO.java;52;39.57142857142857;3;2636;878.6666666666666;1057;2;53;17.666666666666668;no
1;client/src/main/java/org/apache/syncope/client/to/ConnBundleTO.java;97;39.57142857142857;3;2628;876.0;1057;2;109;36.333333333333336;no
1;client/src/main/java/org/apache/syncope/client/to/ConnInstanceTO.java;157;39.57142857142857;4;2896;724.0;1057;3;166;41.5;no
1;client/src/main/java/org/apache/syncope/client/to/ConnObjectTO.java;79;39.57142857142857;4;2870;717.5;1057;3;77;19.25;no
1;client/src/main/java/org/apache/syncope/client/to/DerivedSchemaTO.java;50;39.57142857142857;3;2665;888.3333333333334;1057;2;46;15.333333333333334;no
1;client/src/main/java/org/apache/syncope/client/to/LoggerTO.java;53;39.57142857142857;2;2144;1072.0;1087;2;47;23.5;no
1;client/src/main/java/org/apache/syncope/client/to/MembershipTO.java;72;39.57142857142857;4;2749;687.25;1057;3;88;22.0;no
1;client/src/main/java/org/apache/syncope/client/to/NotificationTO.java;159;39.57142857142857;2;2144;1072.0;1087;2;153;76.5;no
1;client/src/main/java/org/apache/syncope/client/to/NotificationTaskTO.java;111;39.57142857142857;3;2425;808.3333333333334;1057;2;115;38.333333333333336;yes
1;client/src/main/java/org/apache/syncope/client/to/PasswordPolicyTO.java;55;39.57142857142857;2;2144;1072.0;1087;2;49;24.5;no
1;client/src/main/java/org/apache/syncope/client/to/PolicyTO.java;59;39.57142857142857;2;2144;1072.0;1087;2;53;26.5;no
1;client/src/main/java/org/apache/syncope/client/to/PropagationTO.java;131;39.57142857142857;3;2513;837.6666666666666;1057;2;137;45.666666666666664;no
1;client/src/main/java/org/apache/syncope/client/to/PropagationTaskTO.java;104;39.57142857142857;5;2760;552.0;1057;2;133;26.6;no
1;client/src/main/java/org/apache/syncope/client/to/ReportExecTO.java;46;39.57142857142857;2;2144;1072.0;1087;2;40;20.0;no
1;client/src/main/java/org/apache/syncope/client/to/ReportTO.java;147;39.57142857142857;3;2371;790.3333333333334;1057;3;169;56.333333333333336;no
1;client/src/main/java/org/apache/syncope/client/to/ResourceTO.java;241;39.57142857142857;7;2986;426.57142857142856;1057;2;292;41.714285714285715;no
1;client/src/main/java/org/apache/syncope/client/to/RoleTO.java;183;39.57142857142857;3;2533;844.3333333333334;1057;2;208;69.33333333333333;no
1;client/src/main/java/org/apache/syncope/client/to/SchedTaskTO.java;80;39.57142857142857;3;2456;818.6666666666666;1057;3;94;31.333333333333332;no
1;client/src/main/java/org/apache/syncope/client/to/SchemaMappingTO.java;121;29.428571428571427;2;1528;764.0;983;1;115;57.5;no
1;client/src/main/java/org/apache/syncope/client/to/SchemaTO.java;130;39.57142857142857;5;2879;575.8;1057;3;150;30.0;no
1;client/src/main/java/org/apache/syncope/client/to/SyncPolicyTO.java;55;39.57142857142857;2;2144;1072.0;1087;2;49;24.5;no
1;client/src/main/java/org/apache/syncope/client/to/SyncTaskTO.java;110;39.57142857142857;4;2811;702.75;1057;2;119;29.75;no
1;client/src/main/java/org/apache/syncope/client/to/TaskExecTO.java;40;39.57142857142857;2;2144;1072.0;1087;2;34;17.0;no
1;client/src/main/java/org/apache/syncope/client/to/TaskTO.java;78;39.57142857142857;3;2371;790.3333333333334;1057;3;101;33.666666666666664;no
1;client/src/main/java/org/apache/syncope/client/to/UserRequestTO.java;90;39.57142857142857;2;2144;1072.0;1087;2;84;42.0;no
1;client/src/main/java/org/apache/syncope/client/to/UserTO.java;219;39.57142857142857;4;2749;687.25;1057;3;214;53.5;no
1;client/src/main/java/org/apache/syncope/client/to/VirtualSchemaTO.java;40;39.57142857142857;3;2665;888.3333333333334;1057;2;36;12.0;no
1;client/src/main/java/org/apache/syncope/client/to/WorkflowDefinitionTO.java;52;39.57142857142857;2;2144;1072.0;1087;2;46;23.0;no
1;client/src/main/java/org/apache/syncope/client/to/WorkflowFormPropertyTO.java;139;39.57142857142857;2;2144;1072.0;1087;2;133;66.5;no
1;client/src/main/java/org/apache/syncope/client/to/WorkflowFormTO.java;157;39.57142857142857;3;2449;816.3333333333334;1057;3;152;50.666666666666664;no
1;client/src/main/java/org/apache/syncope/client/util/AttributableOperations.java;376;39.57142857142857;7;2927;418.14285714285717;1057;3;452;64.57142857142857;no
1;client/src/main/java/org/apache/syncope/client/util/XMLSerializer.java;69;35.857142857142854;3;2049;683.0;1011;1;70;23.333333333333332;no
