Version;Filename;LOC;Age;Num. Revisions;ChangeSet;Average ChangeSet;MAX ChangeSet;Number of Authors;LOC Added;Average Loc Added;Buggyness
4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java;263;359.7142857142857;13;7030;540.7692307692307;1734;8;52;4.0;true
4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java;182;330.7142857142857;20;2474;123.7;925;5;442;22.1;true
4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java;238;435.57142857142856;36;13537;376.02777777777777;3193;13;180;5.0;true
4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java;312;468.57142857142856;21;11480;546.6666666666666;3197;8;149;7.095238095238095;true
4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java;228;331.42857142857144;16;8049;503.0625;2239;6;91;5.6875;true
4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java;726;435.57142857142856;29;11789;406.51724137931035;3193;11;552;19.03448275862069;true
4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java;96;414.7142857142857;18;11264;625.7777777777778;3193;8;52;2.888888888888889;true
4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java;80;349.0;9;4735;526.1111111111111;1143;6;24;2.6666666666666665;true
4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java;184;435.57142857142856;20;11565;578.25;3193;9;68;3.4;true
4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java;123;366.2857142857143;12;9037;753.0833333333334;2813;7;45;3.75;true
4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java;61;333.85714285714283;8;7494;936.75;2314;5;23;2.875;true
4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java;169;349.0;18;5750;319.44444444444446;1105;7;63;3.5;true
4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java;94;89.0;7;1642;234.57142857142858;553;3;169;24.142857142857142;true
4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java;123;349.85714285714283;13;4775;367.3076923076923;1040;7;161;12.384615384615385;true
4.0.0;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java;66;97.71428571428571;7;2269;324.14285714285717;733;3;73;10.428571428571429;false
4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java;79;225.71428571428572;2;1002;501.0;610;2;72;36.0;false
4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java;49;225.71428571428572;2;1002;501.0;610;2;42;21.0;false
4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java;55;258.85714285714283;4;1437;359.25;610;3;56;14.0;false
4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java;70;258.85714285714283;5;2021;404.2;653;4;95;19.0;true
4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java;244;258.85714285714283;9;2458;273.1111111111111;647;5;406;45.111111111111114;false
4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java;139;258.85714285714283;8;2877;359.625;595;5;153;19.125;true
4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java;142;258.85714285714283;10;3059;305.9;591;5;168;16.8;true
4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java;182;258.85714285714283;6;1900;316.6666666666667;621;5;201;33.5;false
4.0.0;hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java;52;258.85714285714283;3;1276;425.3333333333333;612;3;47;15.666666666666666;false
